strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Bankroll5pct,none,any,WR_DELTA,15,91,63,28,69.23,3020,2020,8716,0.2318,826,183
Bankroll5pct,none,any,WR_DELTA,20,85,58,27,68.24,2685,1685,7848,0.2147,735,162
Bankroll5pct,none,any,WR_DELTA,25,81,56,25,69.14,2648,1648,7300,0.2258,725,160
Bankroll5pct,none,any,WR_DELTA,30,78,54,24,69.23,2628,1628,7087,0.2297,719,159
Bankroll5pct,none,any,WR_DELTA,35,75,51,24,68.00,2332,1332,6508,0.2046,662,146
Bankroll5pct,none,any,WR_DELTA,40,72,49,23,68.06,2218,1218,6024,0.2022,630,139
Bankroll5pct,none,any,WR_DELTA,45,67,45,22,67.16,2018,1018,5134,0.1983,446,120
Bankroll5pct,none,any,WR_DELTA,50,61,40,21,65.57,1769,769,4261,0.1806,391,106
Bankroll5pct,none,any,WR_DELTA,75,40,30,10,75.00,2059,1059,3010,0.3519,176,111
Bankroll5pct,none,any,WR_DELTA,100,25,20,5,80.00,1749,749,1816,0.4126,206,98
Bankroll5pct,none,any,WR_DELTA,125,15,12,3,80.00,1448,448,996,0.4500,170,81
Bankroll5pct,none,any,WR_DELTA,150,8,7,1,87.50,1357,357,495,0.7210,71,71
Bankroll5pct,none,any,WR_DELTA,200,4,4,0,100.00,1106,106,206,0.5132,0,53
Bankroll5pct,none,any,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Bankroll5pct,none,any,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Bankroll5pct,none,any,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Bankroll5pct,none,any,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Bankroll5pct,none,underdog,WR_DELTA,5,42,24,18,57.14,1956,956,3088,0.3097,544,120
Bankroll5pct,none,underdog,WR_DELTA,10,38,23,15,60.53,2158,1158,2902,0.3989,468,126
Bankroll5pct,none,underdog,WR_DELTA,15,37,23,14,62.16,2271,1271,2943,0.4320,492,133
Bankroll5pct,none,underdog,WR_DELTA,20,36,23,13,63.89,2391,1391,3039,0.4577,518,140
Bankroll5pct,none,underdog,WR_DELTA,25,34,22,12,64.71,2309,1309,2748,0.4763,500,135
Bankroll5pct,none,underdog,WR_DELTA,30,34,22,12,64.71,2309,1309,2748,0.4763,500,135
Bankroll5pct,none,underdog,WR_DELTA,35,33,21,12,63.64,2201,1201,2593,0.4632,477,129
Bankroll5pct,none,underdog,WR_DELTA,40,32,20,12,62.50,2062,1062,2422,0.4384,447,120
Bankroll5pct,none,underdog,WR_DELTA,45,30,18,12,60.00,1805,805,2070,0.3889,391,105
Bankroll5pct,none,underdog,WR_DELTA,50,28,16,12,57.14,1612,612,1788,0.3422,349,94
Bankroll5pct,none,underdog,WR_DELTA,75,16,11,5,68.75,1711,711,1039,0.6842,104,90
Bankroll5pct,none,underdog,WR_DELTA,100,8,6,2,75.00,1501,501,513,0.9756,79,79
Bankroll5pct,none,underdog,WR_DELTA,125,5,4,1,80.00,1370,370,307,1.2036,72,72
Bankroll5pct,none,underdog,WR_DELTA,150,2,2,0,100.00,1272,272,109,2.4970,0,59
Bankroll5pct,none,underdog,WR_DELTA,200,0,0,0,0.00,1000,0,0,0.0000,0,0
Bankroll5pct,none,underdog,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Bankroll5pct,none,underdog,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Bankroll5pct,none,underdog,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Bankroll5pct,none,underdog,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Bankroll5pct,none,favorite,WR_DELTA,5,54,38,16,70.37,1071,71,2910,0.0244,184,60
Bankroll5pct,none,favorite,WR_DELTA,10,53,37,16,69.81,1055,55,2849,0.0192,184,60
