metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,2649,1794,855,-18081,-19081,115770,-0.1648,10000,39970
GPM,200,1465,972,493,3994,2994,26320,0.1137,4935,7980
GPM,300,676,449,227,1465,465,5960,0.0780,275,442
GPM,400,283,195,88,1337,337,1725,0.1956,25,68
GPM,500,104,66,38,1030,30,975,0.0308,105,165
XPM,100,2192,1482,710,4058,3058,24340,0.1256,1885,2605
XPM,200,1115,755,360,-2792,-3792,32490,-0.1167,7985,12915
XPM,300,476,318,158,1707,707,3610,0.1958,275,440
XPM,400,168,115,53,1236,236,935,0.2528,15,35
XPM,500,52,30,22,1036,36,395,0.0911,40,60
HERO_DAMAGE,5000,1968,1329,639,4441,3441,47440,0.0725,4935,7980
HERO_DAMAGE,10000,1134,754,380,2789,1789,22930,0.0780,4935,7974
HERO_DAMAGE,15000,609,397,212,-337,-1337,10940,-0.1222,1885,3045
HERO_DAMAGE,20000,276,175,101,1357,357,1655,0.2159,25,43
HERO_DAMAGE,25000,118,77,41,1173,173,675,0.2567,15,20
TOWER_DAMAGE,5000,1948,1352,596,3670,2670,11305,0.2362,40,84
TOWER_DAMAGE,10000,461,313,148,1478,478,2780,0.1718,65,108
TOWER_DAMAGE,15000,65,43,22,1052,52,380,0.1358,25,41
TOWER_DAMAGE,20000,2,2,0,1013,13,10,1.2850,5,0
TOWER_DAMAGE,25000,0,0,0,1000,0,0,0.0000,0,0
DAMAGE_TAKEN,10000,2018,1422,596,4111,3111,13080,0.2379,445,715
DAMAGE_TAKEN,20000,1170,823,347,2823,1823,6850,0.2661,105,170
DAMAGE_TAKEN,30000,628,446,182,2005,1005,3795,0.2649,65,100
DAMAGE_TAKEN,40000,326,236,90,1602,602,1875,0.3210,40,77
DAMAGE_TAKEN,50000,184,134,50,1307,307,1045,0.2935,25,41
TEAM_PARTICIPATION,1,2414,1651,763,4794,3794,14195,0.2673,105,165
TEAM_PARTICIPATION,2,1392,959,433,3294,2294,8170,0.2808,65,100
TEAM_PARTICIPATION,3,678,474,204,2223,1223,3885,0.3148,40,60
TEAM_PARTICIPATION,4,282,192,90,1445,445,1625,0.2741,25,54
TEAM_PARTICIPATION,5,108,72,36,1154,154,600,0.2565,15,22
