metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,1078,563,515,6430,5430,21335,0.2545,720,1160
GPM,200,608,308,300,2945,1945,7210,0.2697,105,173
GPM,300,281,142,139,26568,25568,90185,0.2835,10000,19641
GPM,400,119,62,57,5719,4719,11665,0.4045,3050,4931
GPM,500,45,17,28,1299,299,1260,0.2373,275,440
XPM,100,920,492,428,4467,3467,10795,0.3212,445,715
XPM,200,474,253,221,2566,1566,4955,0.3161,170,270
XPM,300,208,112,96,1774,774,1960,0.3951,65,100
XPM,400,83,45,38,1540,540,1200,0.4500,170,271
XPM,500,28,13,15,1037,37,210,0.1767,25,35
HERO_DAMAGE,5000,818,448,370,4668,3668,9045,0.4055,445,702
HERO_DAMAGE,10000,475,261,214,3329,2329,7415,0.3140,445,707
HERO_DAMAGE,15000,258,136,122,5378,4378,29880,0.1465,4935,7540
HERO_DAMAGE,20000,125,67,58,1446,446,960,0.4643,25,35
HERO_DAMAGE,25000,52,31,21,1148,148,285,0.5177,10,10
TOWER_DAMAGE,5000,755,398,357,4029,3029,9630,0.3145,445,655
TOWER_DAMAGE,10000,182,94,88,1622,622,1835,0.3391,65,95
TOWER_DAMAGE,15000,27,14,13,1111,111,230,0.4807,40,60
TOWER_DAMAGE,20000,2,2,0,1013,13,10,1.2850,5,0
TOWER_DAMAGE,25000,0,0,0,1000,0,0,0.0000,0,0
DAMAGE_TAKEN,10000,830,478,352,3894,2894,7050,0.4105,275,440
DAMAGE_TAKEN,20000,472,273,199,2586,1586,3740,0.4241,105,158
DAMAGE_TAKEN,30000,249,147,102,1865,865,2300,0.3759,170,259
DAMAGE_TAKEN,40000,135,81,54,1441,441,915,0.4816,40,61
DAMAGE_TAKEN,50000,68,37,31,1205,205,520,0.3950,40,60
TEAM_PARTICIPATION,1,1052,589,463,5766,4766,11575,0.4117,170,250
TEAM_PARTICIPATION,2,622,363,259,3486,2486,4670,0.5324,65,101
TEAM_PARTICIPATION,3,303,178,125,2086,1086,1955,0.5557,25,35
TEAM_PARTICIPATION,4,134,75,59,1360,360,905,0.3980,40,60
TEAM_PARTICIPATION,5,51,31,20,1132,132,300,0.4417,15,20
