metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,6470,2333,4137,-3018555,-3019555,26749315,-0.1129,10000,3039855
GPM,200,3367,1202,2165,-1545325,-1546325,13782390,-0.1122,10000,1691861
GPM,300,1480,549,931,-339934,-340934,3409345,-0.1000,10000,403187
GPM,400,575,216,359,14903,13903,441250,0.0315,10000,68164
GPM,500,185,64,121,2326,1326,23720,0.0559,1885,2605
XPM,100,6494,2300,4194,-4977357,-4978357,34754170,-0.1432,10000,5081185
XPM,200,3274,1153,2121,-1306545,-1307545,12716855,-0.1028,10000,1461708
XPM,300,1343,462,881,-1036281,-1037281,6676865,-0.1554,10000,1061707
XPM,400,483,183,300,28059,27059,159580,0.1696,4935,7880
XPM,500,159,65,94,1795,795,2870,0.2769,105,165
HERO_DAMAGE,5000,7750,2694,5056,-7254024,-7255024,49166315,-0.1476,10000,7267951
HERO_DAMAGE,10000,4785,1632,3153,-5231052,-5232052,32896925,-0.1590,10000,5264413
HERO_DAMAGE,15000,2659,878,1781,-3286068,-3287068,17550630,-0.1873,10000,3309124
HERO_DAMAGE,20000,1315,434,881,-1847186,-1848186,8721950,-0.2119,10000,1908156
HERO_DAMAGE,25000,570,191,379,-561834,-562834,2774385,-0.2029,10000,603994
TOWER_DAMAGE,5000,3708,1349,2359,-653275,-654275,8748400,-0.0748,10000,875096
TOWER_DAMAGE,10000,772,274,498,-223931,-224931,2442950,-0.0921,10000,384625
TOWER_DAMAGE,15000,95,32,63,1767,767,169155,0.0045,10000,61600
TOWER_DAMAGE,20000,5,2,3,1005,5,40,0.1262,15,20
TOWER_DAMAGE,25000,1,0,1,995,-5,5,-1.0000,5,5
DAMAGE_TAKEN,10000,7188,2533,4655,-3856842,-3857842,31989215,-0.1206,10000,3984586
DAMAGE_TAKEN,20000,4193,1469,2724,-1873066,-1874066,18021460,-0.1040,10000,1953731
DAMAGE_TAKEN,30000,2230,799,1431,-1091127,-1092127,8287400,-0.1318,10000,1298816
DAMAGE_TAKEN,40000,1174,423,751,-277040,-278040,3055810,-0.0910,10000,398857
DAMAGE_TAKEN,50000,656,236,420,-303506,-304506,2344565,-0.1299,10000,441070
TEAM_PARTICIPATION,1,7665,2780,4885,-2634206,-2635206,27549650,-0.0957,10000,2787419
TEAM_PARTICIPATION,2,4436,1638,2798,-810166,-811166,12284195,-0.0660,10000,1024879
TEAM_PARTICIPATION,3,2155,795,1360,-944514,-945514,7543760,-0.1253,10000,1091134
TEAM_PARTICIPATION,4,912,322,590,-528728,-529728,3029325,-0.1749,10000,561518
TEAM_PARTICIPATION,5,323,114,209,-162233,-163233,944975,-0.1727,10000,206077
