metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,2649,1794,855,27535,26535,132450,0.2003,50,1008
GPM,200,1465,972,493,13792,12792,73250,0.1746,50,750
GPM,300,676,449,227,6768,5768,33800,0.1706,50,1022
GPM,400,283,195,88,3820,2820,14150,0.1993,50,768
GPM,500,104,66,38,1425,425,5200,0.0817,50,409
XPM,100,2192,1482,710,24332,23332,109600,0.2129,50,868
XPM,200,1115,755,360,12894,11894,55750,0.2134,50,800
XPM,300,476,318,158,5787,4787,23800,0.2011,50,528
XPM,400,168,115,53,2989,1989,8400,0.2368,50,411
XPM,500,52,30,22,1086,86,2600,0.0333,50,271
HERO_DAMAGE,5000,1968,1329,639,22611,21611,98400,0.2196,50,965
HERO_DAMAGE,10000,1134,754,380,12864,11864,56700,0.2092,50,1460
HERO_DAMAGE,15000,609,397,212,6864,5864,30450,0.1926,50,1362
HERO_DAMAGE,20000,276,175,101,3438,2438,13800,0.1767,50,490
HERO_DAMAGE,25000,118,77,41,2226,1226,5900,0.2077,50,278
TOWER_DAMAGE,5000,1948,1352,596,22624,21624,97400,0.2220,50,392
TOWER_DAMAGE,10000,461,313,148,5118,4118,23050,0.1786,50,474
TOWER_DAMAGE,15000,65,43,22,1506,506,3250,0.1557,50,350
TOWER_DAMAGE,20000,2,2,0,1128,128,100,1.2850,50,0
TOWER_DAMAGE,25000,0,0,0,1000,0,0,0.0000,0,0
DAMAGE_TAKEN,10000,2018,1422,596,29204,28204,100900,0.2795,50,582
DAMAGE_TAKEN,20000,1170,823,347,17112,16112,58500,0.2754,50,580
DAMAGE_TAKEN,30000,628,446,182,9782,8782,31400,0.2797,50,374
DAMAGE_TAKEN,40000,326,236,90,6095,5095,16300,0.3126,50,434
DAMAGE_TAKEN,50000,184,134,50,3522,2522,9200,0.2741,50,316
TEAM_PARTICIPATION,1,2414,1651,763,32690,31690,120700,0.2626,50,715
TEAM_PARTICIPATION,2,1392,959,433,20657,19657,69600,0.2824,50,445
TEAM_PARTICIPATION,3,678,474,204,10990,9990,33900,0.2947,50,278
TEAM_PARTICIPATION,4,282,192,90,4774,3774,14100,0.2677,50,366
TEAM_PARTICIPATION,5,108,72,36,2258,1258,5400,0.2331,50,192
