strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Fibonacci_$1,4+4,favorite,WR_DELTA,100,2498,2234,264,89.43,1756,756,2542,0.2974,7,5
Fibonacci_$1,4+4,favorite,WR_DELTA,125,2090,1909,181,91.34,1687,687,2108,0.3260,5,3
Fibonacci_$1,4+4,favorite,WR_DELTA,150,1605,1489,116,92.77,1551,551,1614,0.3416,2,2
Fibonacci_$1,4+4,favorite,WR_DELTA,200,829,784,45,94.57,1296,296,831,0.3566,2,2
Fibonacci_$1,4+4,favorite,WR_DELTA,250,374,364,10,97.33,1143,143,374,0.3818,1,1
Fibonacci_$1,4+4,favorite,WR_DELTA,300,127,125,2,98.43,1048,48,127,0.3801,1,1
Fibonacci_$1,4+4,favorite,WR_DELTA,350,39,38,1,97.44,1014,14,39,0.3538,1,1
Fibonacci_$1,4+4,favorite,WR_DELTA,400,12,12,0,100.00,1004,4,12,0.3450,0,1
Fibonacci_$1,5+5,any,WR_DELTA,5,822,728,94,88.56,1471,471,837,0.5628,7,5
Fibonacci_$1,5+5,any,WR_DELTA,10,822,728,94,88.56,1471,471,837,0.5628,7,5
Fibonacci_$1,5+5,any,WR_DELTA,15,822,728,94,88.56,1471,471,837,0.5628,7,5
Fibonacci_$1,5+5,any,WR_DELTA,20,822,728,94,88.56,1471,471,837,0.5628,7,5
Fibonacci_$1,5+5,any,WR_DELTA,25,822,728,94,88.56,1471,471,837,0.5628,7,5
Fibonacci_$1,5+5,any,WR_DELTA,30,822,728,94,88.56,1471,471,837,0.5628,7,5
Fibonacci_$1,5+5,any,WR_DELTA,35,822,728,94,88.56,1471,471,837,0.5628,7,5
Fibonacci_$1,5+5,any,WR_DELTA,40,822,728,94,88.56,1471,471,837,0.5628,7,5
Fibonacci_$1,5+5,any,WR_DELTA,45,822,728,94,88.56,1471,471,837,0.5628,7,5
Fibonacci_$1,5+5,any,WR_DELTA,50,822,728,94,88.56,1471,471,837,0.5628,7,5
