strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Pct50,none,<3.8,WR_DELTA,150,3196,2830,366,88.55,17451586,17450586,31888415,0.5472,40300,10000
Pct50,none,<3.8,WR_DELTA,200,1433,1319,114,92.04,8426848,8425848,14285340,0.5898,23700,10000
Pct50,none,<3.8,WR_DELTA,250,568,549,19,96.65,3635319,3634319,5641599,0.6442,20000,10000
Pct50,none,<3.8,WR_DELTA,300,207,203,4,98.07,1351650,1350650,2021513,0.6681,10000,10000
Pct50,none,<3.8,WR_DELTA,350,66,64,2,96.97,385728,384728,596954,0.6445,10000,10000
Pct50,none,<3.8,WR_DELTA,400,21,20,1,95.24,77846,76846,168899,0.4550,10000,10000
Pct50,none,<3.9,WR_DELTA,50,10588,8135,2453,76.83,37506836,37505836,105710219,0.3548,78200,10000
Pct50,none,<3.9,WR_DELTA,100,6162,5108,1054,82.90,27995803,27994803,61431041,0.4557,64500,10000
Pct50,none,<3.9,WR_DELTA,150,3207,2836,371,88.43,17570486,17569486,31998415,0.5491,40300,10000
Pct50,none,<3.9,WR_DELTA,200,1437,1320,117,91.86,8424848,8423848,14325340,0.5880,30900,10000
Pct50,none,<3.9,WR_DELTA,250,568,549,19,96.65,3635319,3634319,5641599,0.6442,20000,10000
Pct50,none,<3.9,WR_DELTA,300,207,203,4,98.07,1351650,1350650,2021513,0.6681,10000,10000
Pct50,none,<3.9,WR_DELTA,350,66,64,2,96.97,385728,384728,596954,0.6445,10000,10000
Pct50,none,<3.9,WR_DELTA,400,21,20,1,95.24,77846,76846,168899,0.4550,10000,10000
Pct50,none,<4.0,WR_DELTA,50,10608,8144,2464,76.77,37661536,37660536,105910219,0.3556,78200,10000
Pct50,none,<4.0,WR_DELTA,100,6169,5111,1058,82.85,28043403,28042403,61501041,0.4560,64500,10000
Pct50,none,<4.0,WR_DELTA,150,3209,2838,371,88.44,17629086,17628086,32018415,0.5506,40300,10000
Pct50,none,<4.0,WR_DELTA,200,1438,1321,117,91.86,8453848,8452848,14335340,0.5897,30900,10000
Pct50,none,<4.0,WR_DELTA,250,568,549,19,96.65,3635319,3634319,5641599,0.6442,20000,10000
Pct50,none,<4.0,WR_DELTA,300,207,203,4,98.07,1351650,1350650,2021513,0.6681,10000,10000
Pct50,none,<4.0,WR_DELTA,350,66,64,2,96.97,385728,384728,596954,0.6445,10000,10000
Pct50,none,<4.0,WR_DELTA,400,21,20,1,95.24,77846,76846,168899,0.4550,10000,10000
