metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,6601,2385,4216,-2580251.95,-2581251.95,24929850.00,-0.1035,10000.00,2656790.65
GPM,200,3503,1252,2251,-1571925.60,-1572925.60,14075505.00,-0.1117,10000.00,1724617.75
GPM,300,1625,599,1026,-330286.75,-331286.75,4250970.00,-0.0779,10000.00,495804.55
GPM,400,661,247,414,-14119.25,-15119.25,547260.00,-0.0276,10000.00,112795.20
GPM,500,222,79,143,7733.75,6733.75,38645.00,0.1742,3050.00,5135.30
XPM,100,6651,2368,4283,-4271041.15,-4272041.15,32889245.00,-0.1299,10000.00,4329364.35
XPM,200,3435,1225,2210,-1644009.90,-1645009.90,14176855.00,-0.1160,10000.00,1720905.45
XPM,300,1494,516,978,-1154321.80,-1155321.80,7194525.00,-0.1606,10000.00,1193692.15
XPM,400,564,206,358,-148483.20,-149483.20,1581975.00,-0.0945,10000.00,190577.25
XPM,500,190,76,114,3671.85,2671.85,10110.00,0.2643,1165.00,1820.00
HERO_DAMAGE,5000,7767,2712,5055,-6831718.10,-6832718.10,47561715.00,-0.1437,10000.00,6864271.40
HERO_DAMAGE,10000,4941,1664,3277,-5846504.10,-5847504.10,33374345.00,-0.1752,10000.00,5869914.65
HERO_DAMAGE,15000,2795,925,1870,-3608774.15,-3609774.15,18384575.00,-0.1963,10000.00,3651356.25
HERO_DAMAGE,20000,1414,483,931,-1477133.85,-1478133.85,9102445.00,-0.1624,10000.00,1618511.20
HERO_DAMAGE,25000,622,205,417,-811631.25,-812631.25,3371235.00,-0.2410,10000.00,850344.20
TOWER_DAMAGE,5000,3898,1427,2471,-481820.20,-482820.20,8112745.00,-0.0595,10000.00,699677.15
TOWER_DAMAGE,10000,880,310,570,-532054.15,-533054.15,4093410.00,-0.1302,10000.00,705871.05
TOWER_DAMAGE,15000,125,44,81,15187.25,14187.25,93340.00,0.1520,10000.00,24600.00
TOWER_DAMAGE,20000,8,2,6,1007.55,7.55,140.00,0.0539,40.00,60.00
TOWER_DAMAGE,25000,1,0,1,995.00,-5.00,5.00,-1.0000,5.00,5.00
DAMAGE_TAKEN,10000,7333,2586,4747,-3651398.60,-3652398.60,31185940.00,-0.1171,10000.00,3780538.20
DAMAGE_TAKEN,20000,4389,1535,2854,-2593363.05,-2594363.05,20486020.00,-0.1266,10000.00,2681977.30
DAMAGE_TAKEN,30000,2446,871,1575,-1330892.00,-1331892.00,10115415.00,-0.1317,10000.00,1544884.05
DAMAGE_TAKEN,40000,1336,480,856,-246719.70,-247719.70,3073035.00,-0.0806,10000.00,357739.25
DAMAGE_TAKEN,50000,782,278,504,-665172.00,-666172.00,3782225.00,-0.1761,10000.00,740645.00
TEAM_PARTICIPATION,1,7788,2836,4952,-2092235.60,-2093235.60,25085875.00,-0.0834,10000.00,2170730.55
TEAM_PARTICIPATION,2,4677,1715,2962,-1052059.70,-1053059.70,13403310.00,-0.0786,10000.00,1199848.95
TEAM_PARTICIPATION,3,2421,889,1532,-811962.20,-812962.20,7835715.00,-0.1038,10000.00,877866.35
TEAM_PARTICIPATION,4,1095,393,702,-64144.50,-65144.50,1496250.00,-0.0435,10000.00,168674.20
TEAM_PARTICIPATION,5,412,155,257,-9837.80,-10837.80,523590.00,-0.0207,10000.00,82801.50
