metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,951,525,426,4527.60,3527.60,10045.00,0.3512,275.00,440.00
GPM,200,526,283,243,3760.20,2760.20,9480.00,0.2912,720.00,1060.00
GPM,300,245,131,114,1982.10,982.10,2785.00,0.3526,170.00,235.00
GPM,400,104,58,46,1494.15,494.15,1565.00,0.3158,170.00,270.00
GPM,500,40,19,21,1135.55,135.55,450.00,0.3012,40.00,60.00
XPM,100,845,483,362,4367.05,3367.05,8715.00,0.3864,445.00,715.00
XPM,200,424,233,191,2374.75,1374.75,3385.00,0.4061,105.00,165.00
XPM,300,185,104,81,1669.80,669.80,1420.00,0.4717,40.00,60.10
XPM,400,78,45,33,1310.00,310.00,625.00,0.4960,40.00,60.00
XPM,500,25,13,12,1021.05,21.05,195.00,0.1079,25.00,36.25
HERO_DAMAGE,5000,818,465,353,4176.95,3176.95,8260.00,0.3846,720.00,1160.00
HERO_DAMAGE,10000,516,288,228,2835.00,1835.00,6540.00,0.2806,720.00,1160.00
HERO_DAMAGE,15000,277,150,127,2368.20,1368.20,7400.00,0.1849,1165.00,1846.30
HERO_DAMAGE,20000,134,81,53,1490.75,490.75,1280.00,0.3834,105.00,155.00
HERO_DAMAGE,25000,56,40,16,1224.35,224.35,360.00,0.6232,25.00,35.00
TOWER_DAMAGE,5000,631,370,261,3158.65,2158.65,4595.00,0.4698,65.00,100.00
TOWER_DAMAGE,10000,150,87,63,1529.55,529.55,1150.00,0.4605,40.00,60.00
TOWER_DAMAGE,15000,13,6,7,1046.60,46.60,90.00,0.5178,15.00,20.00
TOWER_DAMAGE,20000,1,0,1,995.00,-5.00,5.00,-1.0000,5.00,5.00
TOWER_DAMAGE,25000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
DAMAGE_TAKEN,10000,814,483,331,4180.80,3180.80,6945.00,0.4580,170.00,270.00
DAMAGE_TAKEN,20000,465,275,190,2710.15,1710.15,4295.00,0.3982,170.00,270.00
DAMAGE_TAKEN,30000,266,156,110,1981.00,981.00,3015.00,0.3254,170.00,270.00
DAMAGE_TAKEN,40000,155,90,65,1528.95,528.95,1340.00,0.3947,105.00,152.60
DAMAGE_TAKEN,50000,84,46,38,1302.85,302.85,940.00,0.3222,105.00,165.00
TEAM_PARTICIPATION,1,1084,629,455,5174.50,4174.50,8590.00,0.4860,65.00,100.00
TEAM_PARTICIPATION,2,651,372,279,3211.70,2211.70,4715.00,0.4691,65.00,100.00
TEAM_PARTICIPATION,3,328,191,137,2158.95,1158.95,2665.00,0.4349,105.00,165.30
TEAM_PARTICIPATION,4,148,87,61,1486.40,486.40,955.00,0.5093,25.00,36.25
TEAM_PARTICIPATION,5,60,37,23,1153.65,153.65,325.00,0.4728,15.00,20.00
