metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,951,525,426,17543.00,16543.00,47550.00,0.3479,50.00,662.50
GPM,200,526,283,243,8844.50,7844.50,26300.00,0.2983,50.00,804.50
GPM,300,245,131,114,4722.00,3722.00,12250.00,0.3038,50.00,454.50
GPM,400,104,58,46,2939.00,1939.00,5200.00,0.3729,50.00,441.00
GPM,500,40,19,21,1310.50,310.50,2000.00,0.1552,50.00,291.00
XPM,100,845,483,362,17762.50,16762.50,42250.00,0.3967,50.00,500.00
XPM,200,424,233,191,8297.50,7297.50,21200.00,0.3442,50.00,413.00
XPM,300,185,104,81,4644.50,3644.50,9250.00,0.3940,50.00,253.00
XPM,400,78,45,33,2615.50,1615.50,3900.00,0.4142,50.00,250.00
XPM,500,25,13,12,1238.00,238.00,1250.00,0.1904,50.00,252.50
HERO_DAMAGE,5000,818,465,353,17298.00,16298.00,40900.00,0.3985,50.00,550.00
HERO_DAMAGE,10000,516,288,228,10592.50,9592.50,25800.00,0.3718,50.00,575.00
HERO_DAMAGE,15000,277,150,127,5620.50,4620.50,13850.00,0.3336,50.00,809.00
HERO_DAMAGE,20000,134,81,53,3956.50,2956.50,6700.00,0.4413,50.00,472.00
HERO_DAMAGE,25000,56,40,16,2834.00,1834.00,2800.00,0.6550,50.00,257.00
TOWER_DAMAGE,5000,631,370,261,14006.00,13006.00,31550.00,0.4122,50.00,357.50
TOWER_DAMAGE,10000,150,87,63,3916.00,2916.00,7500.00,0.3888,50.00,250.00
TOWER_DAMAGE,15000,13,6,7,1132.00,132.00,650.00,0.2031,50.00,202.00
TOWER_DAMAGE,20000,1,0,1,950.00,-50.00,50.00,-1.0000,50.00,50.00
TOWER_DAMAGE,25000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
DAMAGE_TAKEN,10000,814,483,331,20472.50,19472.50,40700.00,0.4784,50.00,466.50
DAMAGE_TAKEN,20000,465,275,190,11895.50,10895.50,23250.00,0.4686,50.00,406.00
DAMAGE_TAKEN,30000,266,156,110,6814.00,5814.00,13300.00,0.4371,50.00,448.00
DAMAGE_TAKEN,40000,155,90,65,4352.50,3352.50,7750.00,0.4326,50.00,440.50
DAMAGE_TAKEN,50000,84,46,38,2508.00,1508.00,4200.00,0.3590,50.00,385.00
TEAM_PARTICIPATION,1,1084,629,455,25192.00,24192.00,54200.00,0.4463,50.00,407.00
TEAM_PARTICIPATION,2,651,372,279,14312.50,13312.50,32550.00,0.4090,50.00,357.00
TEAM_PARTICIPATION,3,328,191,137,7715.00,6715.00,16400.00,0.4095,50.00,401.00
TEAM_PARTICIPATION,4,148,87,61,4069.00,3069.00,7400.00,0.4147,50.00,252.50
TEAM_PARTICIPATION,5,60,37,23,2358.00,1358.00,3000.00,0.4527,50.00,150.00
