metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
GPM,100,951,525,426,1705.52,705.52,2009.00,0.3512,55.00,88.00
GPM,200,526,283,243,1552.04,552.04,1896.00,0.2912,144.00,212.00
GPM,300,245,131,114,1196.42,196.42,557.00,0.3526,34.00,47.00
GPM,400,104,58,46,1098.83,98.83,313.00,0.3158,34.00,54.00
GPM,500,40,19,21,1027.11,27.11,90.00,0.3012,8.00,12.00
XPM,100,845,483,362,1673.41,673.41,1743.00,0.3864,89.00,143.00
XPM,200,424,233,191,1274.95,274.95,677.00,0.4061,21.00,33.00
XPM,300,185,104,81,1133.96,133.96,284.00,0.4717,8.00,12.02
XPM,400,78,45,33,1062.00,62.00,125.00,0.4960,8.00,12.00
XPM,500,25,13,12,1004.21,4.21,39.00,0.1079,5.00,7.25
HERO_DAMAGE,5000,818,465,353,1635.39,635.39,1652.00,0.3846,144.00,232.00
HERO_DAMAGE,10000,516,288,228,1367.00,367.00,1308.00,0.2806,144.00,232.00
HERO_DAMAGE,15000,277,150,127,1273.64,273.64,1480.00,0.1849,233.00,369.26
HERO_DAMAGE,20000,134,81,53,1098.15,98.15,256.00,0.3834,21.00,31.00
HERO_DAMAGE,25000,56,40,16,1044.87,44.87,72.00,0.6232,5.00,7.00
TOWER_DAMAGE,5000,631,370,261,1431.73,431.73,919.00,0.4698,13.00,20.00
TOWER_DAMAGE,10000,150,87,63,1105.91,105.91,230.00,0.4605,8.00,12.00
TOWER_DAMAGE,15000,13,6,7,1009.32,9.32,18.00,0.5178,3.00,4.00
TOWER_DAMAGE,20000,1,0,1,999.00,-1.00,1.00,-1.0000,1.00,1.00
TOWER_DAMAGE,25000,0,0,0,1000.00,0.00,0.00,0.0000,0.00,0.00
DAMAGE_TAKEN,10000,814,483,331,1636.16,636.16,1389.00,0.4580,34.00,54.00
DAMAGE_TAKEN,20000,465,275,190,1342.03,342.03,859.00,0.3982,34.00,54.00
DAMAGE_TAKEN,30000,266,156,110,1196.20,196.20,603.00,0.3254,34.00,54.00
DAMAGE_TAKEN,40000,155,90,65,1105.79,105.79,268.00,0.3947,21.00,30.52
DAMAGE_TAKEN,50000,84,46,38,1060.57,60.57,188.00,0.3222,21.00,33.00
TEAM_PARTICIPATION,1,1084,629,455,1834.90,834.90,1718.00,0.4860,13.00,20.00
TEAM_PARTICIPATION,2,651,372,279,1442.34,442.34,943.00,0.4691,13.00,20.00
TEAM_PARTICIPATION,3,328,191,137,1231.79,231.79,533.00,0.4349,21.00,33.06
TEAM_PARTICIPATION,4,148,87,61,1097.28,97.28,191.00,0.5093,5.00,7.25
TEAM_PARTICIPATION,5,60,37,23,1030.73,30.73,65.00,0.4728,3.00,4.00
