strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Bankroll5pct,none,any,WR_DELTA,5,21586,13383,8203,62.00,26187581.75,26186581.75,190128189.21,0.1377,231100.00,10000.00
Bankroll5pct,none,any,WR_DELTA,10,20635,12902,7733,62.52,26628339.65,26627339.65,181877512.69,0.1464,200400.00,10000.00
Bankroll5pct,none,any,WR_DELTA,15,19706,12420,7286,63.03,27251777.87,27250777.87,173942851.57,0.1567,177400.00,10000.00
Bankroll5pct,none,any,WR_DELTA,20,18842,11960,6882,63.48,27596259.81,27595259.81,166180274.13,0.1661,167400.00,10000.00
Bankroll5pct,none,any,WR_DELTA,25,17861,11422,6439,63.95,27447656.42,27446656.42,157951722.36,0.1738,162700.00,10000.00
Bankroll5pct,none,any,WR_DELTA,30,16938,10915,6023,64.44,27216611.92,27215611.92,150002135.16,0.1814,153800.00,10000.00
Bankroll5pct,none,any,WR_DELTA,35,16064,10419,5645,64.86,26932164.23,26931164.23,141912312.75,0.1898,153800.00,10000.00
Bankroll5pct,none,any,WR_DELTA,40,15193,9918,5275,65.28,26221921.16,26220921.16,133784491.79,0.1960,157600.00,10000.00
Bankroll5pct,none,any,WR_DELTA,45,14337,9416,4921,65.68,25594614.79,25593614.79,125615085.30,0.2037,143800.00,10000.00
Bankroll5pct,none,any,WR_DELTA,50,13529,8956,4573,66.20,25454176.16,25453176.16,118704503.89,0.2144,128400.00,10000.00
Bankroll5pct,none,any,WR_DELTA,75,9936,6855,3081,68.99,23132957.76,23131957.76,87046698.55,0.2657,131600.00,10000.00
Bankroll5pct,none,any,WR_DELTA,100,6785,4876,1909,71.86,18571047.83,18570047.83,59662305.95,0.3113,80000.00,10000.00
Bankroll5pct,none,any,WR_DELTA,125,4435,3288,1147,74.14,13647932.22,13646932.22,37604877.81,0.3629,78500.00,10000.00
Bankroll5pct,none,any,WR_DELTA,150,2761,2128,633,77.07,9324436.82,9323436.82,22793988.71,0.4090,51600.00,10000.00
Bankroll5pct,none,any,WR_DELTA,200,938,771,167,82.20,3418394.52,3417394.52,7194985.00,0.4750,47900.00,10000.00
Bankroll5pct,none,any,WR_DELTA,250,283,240,43,84.81,599569.27,598569.27,1082012.46,0.5532,20000.00,10000.00
Bankroll5pct,none,any,WR_DELTA,300,70,62,8,88.57,8060.16,7060.16,10305.66,0.6851,391.49,390.32
Bankroll5pct,none,any,WR_DELTA,350,20,20,0,100.00,2388.04,1388.04,1584.85,0.8758,0.00,115.64
Bankroll5pct,none,any,WR_DELTA,400,3,3,0,100.00,1071.52,71.52,152.44,0.4692,0.00,51.89
Bankroll5pct,none,any,GPM,200,7220,3630,3590,50.28,0.00,-1000.00,4536.89,-0.2204,1021.11,51.06
Bankroll5pct,none,any,GPM,400,1246,650,596,52.17,5.58,-994.42,19378.99,-0.0513,1565.01,78.49
Bankroll5pct,none,any,GPM,600,131,73,58,55.73,628.43,-371.57,6794.49,-0.0547,789.29,70.56
Bankroll5pct,none,any,GPM,800,14,4,10,28.57,658.76,-341.24,574.99,-0.5935,341.24,50.00
Bankroll5pct,none,any,GPM,1000,0,0,0,0.00,1000.00,0.00,0.00,0.0000,0.00,0.00
Bankroll5pct,none,any,GPM,1200,0,0,0,0.00,1000.00,0.00,0.00,0.0000,0.00,0.00
Bankroll5pct,none,any,XPM,200,6909,3402,3507,49.24,0.00,-1000.00,4976.26,-0.2010,1067.34,53.37
Bankroll5pct,none,any,XPM,400,1060,548,512,51.70,8.76,-991.24,6946.06,-0.1427,1002.96,50.55
Bankroll5pct,none,any,XPM,600,95,47,48,49.47,462.59,-537.41,3906.60,-0.1376,631.11,53.07
Bankroll5pct,none,any,XPM,800,5,3,2,60.00,968.76,-31.24,245.80,-0.1271,58.74,50.43
Bankroll5pct,none,any,XPM,1000,1,0,1,0.00,950.00,-50.00,50.00,-1.0000,50.00,50.00
Bankroll5pct,none,any,XPM,1200,0,0,0,0.00,1000.00,0.00,0.00,0.0000,0.00,0.00
Bankroll5pct,none,any,HERO_DAMAGE,5000,15607,7497,8110,48.04,0.00,-1000.00,3812.70,-0.2623,1143.00,57.15
Bankroll5pct,none,any,HERO_DAMAGE,10000,9616,4566,5050,47.48,0.00,-1000.00,3722.10,-0.2687,1093.04,54.65
Bankroll5pct,none,any,HERO_DAMAGE,15000,5281,2444,2837,46.28,0.00,-1000.00,3940.97,-0.2537,1019.83,50.99
Bankroll5pct,none,any,HERO_DAMAGE,20000,2556,1161,1395,45.42,0.00,-1000.00,3630.23,-0.2755,1073.50,53.68
Bankroll5pct,none,any,HERO_DAMAGE,25000,1114,504,610,45.24,0.06,-999.94,4998.66,-0.2000,1073.45,53.68
Bankroll5pct,none,any,TOWER_DAMAGE,5000,8368,4320,4048,51.63,0.00,-1000.00,21230.52,-0.0471,1645.81,82.29
Bankroll5pct,none,any,TOWER_DAMAGE,10000,1763,899,864,50.99,0.03,-999.97,12461.21,-0.0802,1400.09,70.01
Bankroll5pct,none,any,TOWER_DAMAGE,15000,205,103,102,50.24,275.49,-724.51,5455.33,-0.1328,1122.51,66.16
Bankroll5pct,none,any,TOWER_DAMAGE,20000,7,4,3,57.14,1008.71,8.71,334.42,0.0261,109.40,50.00
Bankroll5pct,none,any,TOWER_DAMAGE,25000,1,0,1,0.00,950.00,-50.00,50.00,-1.0000,50.00,50.00
Bankroll5pct,none,any,DAMAGE_TAKEN,10000,15043,7446,7597,49.50,0.00,-1000.00,3838.35,-0.2605,1091.86,54.59
Bankroll5pct,none,any,DAMAGE_TAKEN,20000,8870,4377,4493,49.35,0.00,-1000.00,3416.35,-0.2927,1026.00,51.30
Bankroll5pct,none,any,DAMAGE_TAKEN,30000,4866,2437,2429,50.08,0.00,-1000.00,3429.60,-0.2916,1026.00,51.30
Bankroll5pct,none,any,DAMAGE_TAKEN,40000,2597,1314,1283,50.60,0.00,-1000.00,3504.39,-0.2854,1026.00,51.30
Bankroll5pct,none,any,DAMAGE_TAKEN,50000,1452,755,697,52.00,1.43,-998.57,7386.36,-0.1352,999.05,50.00
Bankroll5pct,none,any,TEAM_PARTICIPATION,5,592,283,309,47.80,11.11,-988.89,13812.45,-0.0716,1668.40,83.97
Bankroll5pct,none,any,TEAM_PARTICIPATION,10,0,0,0,0.00,1000.00,0.00,0.00,0.0000,0.00,0.00
Bankroll5pct,none,any,TEAM_PARTICIPATION,15,0,0,0,0.00,1000.00,0.00,0.00,0.0000,0.00,0.00
Bankroll5pct,none,any,TEAM_PARTICIPATION,20,0,0,0,0.00,1000.00,0.00,0.00,0.0000,0.00,0.00
Bankroll5pct,none,any,TEAM_PARTICIPATION,25,0,0,0,0.00,1000.00,0.00,0.00,0.0000,0.00,0.00
Bankroll5pct,none,underdog,WR_DELTA,5,9334,4490,4844,48.10,15980029.55,15979029.55,80058137.71,0.1996,274800.00,10000.00
Bankroll5pct,none,underdog,WR_DELTA,10,8880,4312,4568,48.56,16037812.67,16036812.67,76092003.59,0.2108,244000.00,10000.00
Bankroll5pct,none,underdog,WR_DELTA,15,8466,4155,4311,49.08,16349735.24,16348735.24,72444273.45,0.2257,245400.00,10000.00
Bankroll5pct,none,underdog,WR_DELTA,20,8076,4009,4067,49.64,16638786.24,16637786.24,69022220.29,0.2410,225400.00,10000.00
Bankroll5pct,none,underdog,WR_DELTA,25,7636,3817,3819,49.99,16321746.10,16320746.10,65356602.63,0.2497,193900.00,10000.00
Bankroll5pct,none,underdog,WR_DELTA,30,7193,3631,3562,50.48,16102325.88,16101325.88,61537416.51,0.2617,180800.00,10000.00
Bankroll5pct,none,underdog,WR_DELTA,35,6803,3460,3343,50.86,15781358.57,15780358.57,57869662.60,0.2727,201500.00,10000.00
Bankroll5pct,none,underdog,WR_DELTA,40,6403,3278,3125,51.19,15178233.01,15177233.01,54179723.78,0.2801,214500.00,10000.00
Bankroll5pct,none,underdog,WR_DELTA,45,6038,3107,2931,51.46,14572063.16,14571063.16,50309170.87,0.2896,203700.00,10000.00
Bankroll5pct,none,underdog,WR_DELTA,50,5694,2966,2728,52.09,14523083.70,14522083.70,47743039.12,0.3042,183700.00,10000.00
Bankroll5pct,none,underdog,WR_DELTA,75,4093,2272,1821,55.51,13466706.00,13465706.00,34627703.45,0.3889,152200.00,10000.00
Bankroll5pct,none,underdog,WR_DELTA,100,2678,1572,1106,58.70,10573222.27,10572222.27,22382499.14,0.4723,97200.00,10000.00
Bankroll5pct,none,underdog,WR_DELTA,125,1718,1070,648,62.28,7861583.70,7860583.70,13761866.90,0.5712,74200.00,10000.00
