strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Pct50,none,<1.8,WR_DELTA,100,3672,3003,669,81.78,5888833,5887833,29880583,0.197,56700,10000
Pct50,none,<1.8,WR_DELTA,150,1569,1327,242,84.58,2989082,2988082,12465721,0.2397,33100,10000
Pct50,none,<1.8,WR_DELTA,200,557,488,69,87.61,1284434,1283434,4648024,0.2761,37400,10000
Pct50,none,<1.8,WR_DELTA,250,172,153,19,88.95,395424,394424,1485585,0.2655,20000,10000
Pct50,none,<1.8,WR_DELTA,300,43,39,4,90.7,71444,70444,236347,0.2981,10000,10000
Pct50,none,<1.8,WR_DELTA,350,12,12,0,100.0,10074,9074,21441,0.4232,0,3801
Pct50,none,<1.8,WR_DELTA,400,3,3,0,100.0,1860,860,1757,0.4897,0,702
Pct50,none,<1.7,WR_DELTA,50,5949,4733,1216,79.56,5464382,5463382,44038152,0.1241,81100,10000
Pct50,none,<1.7,WR_DELTA,100,3179,2634,545,82.86,4709560,4708560,26983799,0.1745,56700,10000
Pct50,none,<1.7,WR_DELTA,150,1357,1160,197,85.48,2292351,2291351,10878611,0.2106,42800,10000
Pct50,none,<1.7,WR_DELTA,200,488,430,58,88.11,974949,973949,3952201,0.2464,40700,10000
Pct50,none,<1.7,WR_DELTA,250,151,135,16,89.4,299371,298371,1308229,0.2281,20000,10000
Pct50,none,<1.7,WR_DELTA,300,39,36,3,92.31,61843,60843,213893,0.2845,10000,10000
Pct50,none,<1.7,WR_DELTA,350,11,11,0,100.0,7247,6247,15065,0.4147,0,2735
Pct50,none,<1.7,WR_DELTA,400,3,3,0,100.0,1860,860,1757,0.4897,0,702
Pct50,none,<1.6,WR_DELTA,50,4724,3859,865,81.69,4171018,4170018,36811108,0.1133,81500,10000
Pct50,none,<1.6,WR_DELTA,100,2538,2151,387,84.75,3438811,3437811,22314471,0.1541,52700,10000
Pct50,none,<1.6,WR_DELTA,150,1114,973,141,87.34,1756400,1755400,9071510,0.1935,37800,10000
Pct50,none,<1.6,WR_DELTA,200,403,362,41,89.83,773266,772266,3671053,0.2104,30700,10000
