strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Flat100,none,underdog,TEAM_PARTICIPATION,2,4677,1715,2962,36.67,-42449,-43449,467700,-0.0929,46283,100
Flat100,none,underdog,TEAM_PARTICIPATION,3,2421,889,1532,36.72,-22915,-23915,242100,-0.0988,25536,100
Flat100,none,underdog,TEAM_PARTICIPATION,4,1095,393,702,35.89,-14449,-15449,109500,-0.1411,16550,100
Flat100,none,underdog,TEAM_PARTICIPATION,5,412,155,257,37.62,-3451,-4451,41200,-0.1080,6040,100
Flat100,none,favorite,GPM,100,7137,4561,2576,63.91,-41555,-42555,713700,-0.0596,42878,100
Flat100,none,favorite,GPM,200,3791,2425,1366,63.97,-21497,-22497,379100,-0.0593,22873,100
Flat100,none,favorite,GPM,300,1765,1129,636,63.97,-10251,-11251,176500,-0.0637,12313,100
Flat100,none,favorite,GPM,400,747,484,263,64.79,-3507,-4507,74700,-0.0603,6114,100
Flat100,none,favorite,GPM,500,284,193,91,67.96,725,-275,28400,-0.0097,2062,100
Flat100,none,favorite,XPM,100,6825,4341,2484,63.60,-40681,-41681,682500,-0.0611,41820,100
Flat100,none,favorite,XPM,200,3593,2254,1339,62.73,-27000,-28000,359300,-0.0779,28502,100
Flat100,none,favorite,XPM,300,1571,965,606,61.43,-14389,-15389,157100,-0.0980,15595,100
Flat100,none,favorite,XPM,400,638,399,239,62.54,-4277,-5277,63800,-0.0827,5383,100
Flat100,none,favorite,XPM,500,231,148,83,64.07,-401,-1401,23100,-0.0606,1919,100
Flat100,none,favorite,HERO_DAMAGE,5000,7381,4595,2786,62.25,-57459,-58459,738100,-0.0792,58772,100
Flat100,none,favorite,HERO_DAMAGE,10000,4552,2803,1749,61.58,-39475,-40475,455200,-0.0889,40856,100
Flat100,none,favorite,HERO_DAMAGE,15000,2530,1538,992,60.79,-24933,-25933,253000,-0.1025,26029,100
Flat100,none,favorite,HERO_DAMAGE,20000,1227,742,485,60.47,-12493,-13493,122700,-0.1100,13592,100
Flat100,none,favorite,HERO_DAMAGE,25000,572,344,228,60.14,-5514,-6514,57200,-0.1139,6591,100
Flat100,none,favorite,TOWER_DAMAGE,5000,4509,2939,1570,65.18,-17918,-18918,450900,-0.0420,20070,100
Flat100,none,favorite,TOWER_DAMAGE,10000,1038,667,371,64.26,-5184,-6184,103800,-0.0596,6984,100
Flat100,none,favorite,TOWER_DAMAGE,15000,132,88,44,66.67,635,-365,13200,-0.0277,1045,100
Flat100,none,favorite,TOWER_DAMAGE,20000,7,5,2,71.43,1037,37,700,0.0529,100,100
Flat100,none,favorite,TOWER_DAMAGE,25000,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,none,favorite,DAMAGE_TAKEN,10000,7438,4693,2745,63.09,-48375,-49375,743800,-0.0664,50461,100
Flat100,none,favorite,DAMAGE_TAKEN,20000,4526,2845,1681,62.86,-30635,-31635,452600,-0.0699,32768,100
Flat100,none,favorite,DAMAGE_TAKEN,30000,2650,1664,986,62.79,-18153,-19153,265000,-0.0723,19565,100
Flat100,none,favorite,DAMAGE_TAKEN,40000,1493,948,545,63.50,-8515,-9515,149300,-0.0637,9934,100
Flat100,none,favorite,DAMAGE_TAKEN,50000,887,576,311,64.94,-2930,-3930,88700,-0.0443,4430,100
Flat100,none,favorite,TEAM_PARTICIPATION,1,6930,4442,2488,64.10,-34271,-35271,693000,-0.0509,35545,100
Flat100,none,favorite,TEAM_PARTICIPATION,2,3970,2559,1411,64.46,-17826,-18826,397000,-0.0474,18990,100
Flat100,none,favorite,TEAM_PARTICIPATION,3,1999,1285,714,64.28,-9562,-10562,199900,-0.0528,10877,100
Flat100,none,favorite,TEAM_PARTICIPATION,4,844,544,300,64.45,-3569,-4569,84400,-0.0541,4621,100
Flat100,none,favorite,TEAM_PARTICIPATION,5,316,208,108,65.82,127,-873,31600,-0.0276,1703,100
Bankroll5pct,none,any,GPM,100,14227,7193,7034,50.56,0,-1000,7314,-0.1367,1147,57
Bankroll5pct,none,any,GPM,200,7557,3802,3755,50.31,0,-1000,4818,-0.2075,1123,56
