strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Pct10,none,<1.9,WR_DELTA,200,1197,1024,173,85.55,2611449,2610449,9637955,0.2709,52700,10000
Pct10,none,<1.9,WR_DELTA,250,483,418,65,86.54,844279,843279,2703157,0.3120,15800,10000
Pct10,none,<1.9,WR_DELTA,300,172,155,17,90.12,160645,159645,381136,0.4189,1695,10000
Pct10,none,<1.9,WR_DELTA,350,45,41,4,91.11,4343,3343,9460,0.3534,234,408
Pct10,none,<1.9,WR_DELTA,400,15,14,1,93.33,1622,622,1758,0.3535,100,152
Pct10,none,<2.0,WR_DELTA,50,9605,7234,2371,75.31,13075196,13074196,81399412,0.1606,134000,10000
Pct10,none,<2.0,WR_DELTA,100,5660,4441,1219,78.46,10070084,10069084,47595612,0.2116,87500,10000
Pct10,none,<2.0,WR_DELTA,150,2915,2376,539,81.51,6081013,6080013,24232877,0.2509,58200,10000
Pct10,none,<2.0,WR_DELTA,200,1287,1089,198,84.62,2964917,2963917,10360550,0.2861,53500,10000
Pct10,none,<2.0,WR_DELTA,250,519,445,74,85.74,1000920,999920,3040876,0.3288,20000,10000
Pct10,none,<2.0,WR_DELTA,300,183,163,20,89.07,202390,201390,468100,0.4302,2126,10000
Pct10,none,<2.0,WR_DELTA,350,48,44,4,91.67,5676,4676,11580,0.4038,256,533
Pct10,none,<2.0,WR_DELTA,400,15,14,1,93.33,1622,622,1758,0.3535,100,152
Pct10,none,<2.1,WR_DELTA,50,10310,7668,2642,74.37,14829075,14828075,88437272,0.1677,127900,10000
Pct10,none,<2.1,WR_DELTA,100,6069,4702,1367,77.48,11272972,11271972,51613433,0.2184,94200,10000
Pct10,none,<2.1,WR_DELTA,150,3127,2522,605,80.65,6922501,6921501,26277967,0.2634,58200,10000
Pct10,none,<2.1,WR_DELTA,200,1384,1167,217,84.32,3582330,3581330,11418474,0.3136,53500,10000
Pct10,none,<2.1,WR_DELTA,250,556,474,82,85.25,1220087,1219087,3530626,0.3453,23084,10000
