strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Flat5PctInitial,4+4,any,WR_DELTA,20,27,21,6,77.78,1450,450,1350,0.3330,75,50
Flat5PctInitial,4+4,any,WR_DELTA,25,27,21,6,77.78,1450,450,1350,0.3330,75,50
Flat5PctInitial,4+4,any,WR_DELTA,30,27,21,6,77.78,1450,450,1350,0.3330,75,50
Flat5PctInitial,4+4,any,WR_DELTA,35,27,21,6,77.78,1450,450,1350,0.3330,75,50
Flat5PctInitial,4+4,any,WR_DELTA,40,27,21,6,77.78,1450,450,1350,0.3330,75,50
Flat5PctInitial,4+4,any,WR_DELTA,45,27,21,6,77.78,1450,450,1350,0.3330,75,50
Flat5PctInitial,4+4,any,WR_DELTA,50,27,21,6,77.78,1450,450,1350,0.3330,75,50
Flat5PctInitial,4+4,any,WR_DELTA,75,22,18,4,81.82,1341,341,1100,0.3095,66,50
Flat5PctInitial,4+4,any,WR_DELTA,100,18,17,1,94.44,1431,431,900,0.4783,50,50
Flat5PctInitial,4+4,any,WR_DELTA,125,14,13,1,92.86,1335,335,700,0.4779,50,50
Flat5PctInitial,4+4,any,WR_DELTA,150,12,12,0,100.00,1354,354,600,0.5892,0,50
Flat5PctInitial,4+4,any,WR_DELTA,200,2,2,0,100.00,1023,23,100,0.2250,0,50
Flat5PctInitial,4+4,any,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,any,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,any,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,any,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,underdog,WR_DELTA,5,10,6,4,60.00,1233,233,500,0.4650,150,50
Flat5PctInitial,4+4,underdog,WR_DELTA,10,10,6,4,60.00,1233,233,500,0.4650,150,50
Flat5PctInitial,4+4,underdog,WR_DELTA,15,10,6,4,60.00,1233,233,500,0.4650,150,50
Flat5PctInitial,4+4,underdog,WR_DELTA,20,10,6,4,60.00,1233,233,500,0.4650,150,50
Flat5PctInitial,4+4,underdog,WR_DELTA,25,10,6,4,60.00,1233,233,500,0.4650,150,50
Flat5PctInitial,4+4,underdog,WR_DELTA,30,10,6,4,60.00,1233,233,500,0.4650,150,50
Flat5PctInitial,4+4,underdog,WR_DELTA,35,10,6,4,60.00,1233,233,500,0.4650,150,50
Flat5PctInitial,4+4,underdog,WR_DELTA,40,10,6,4,60.00,1233,233,500,0.4650,150,50
Flat5PctInitial,4+4,underdog,WR_DELTA,45,10,6,4,60.00,1233,233,500,0.4650,150,50
Flat5PctInitial,4+4,underdog,WR_DELTA,50,10,6,4,60.00,1233,233,500,0.4650,150,50
Flat5PctInitial,4+4,underdog,WR_DELTA,75,8,5,3,62.50,1136,136,400,0.3400,150,50
Flat5PctInitial,4+4,underdog,WR_DELTA,100,5,4,1,80.00,1176,176,250,0.7040,50,50
Flat5PctInitial,4+4,underdog,WR_DELTA,125,5,4,1,80.00,1176,176,250,0.7040,50,50
Flat5PctInitial,4+4,underdog,WR_DELTA,150,4,4,0,100.00,1226,226,200,1.1300,0,50
Flat5PctInitial,4+4,underdog,WR_DELTA,200,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,underdog,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,underdog,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,underdog,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,underdog,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,favorite,WR_DELTA,5,17,15,2,88.24,1217,217,850,0.2553,69,50
Flat5PctInitial,4+4,favorite,WR_DELTA,10,17,15,2,88.24,1217,217,850,0.2553,69,50
Flat5PctInitial,4+4,favorite,WR_DELTA,15,17,15,2,88.24,1217,217,850,0.2553,69,50
Flat5PctInitial,4+4,favorite,WR_DELTA,20,17,15,2,88.24,1217,217,850,0.2553,69,50
Flat5PctInitial,4+4,favorite,WR_DELTA,25,17,15,2,88.24,1217,217,850,0.2553,69,50
Flat5PctInitial,4+4,favorite,WR_DELTA,30,17,15,2,88.24,1217,217,850,0.2553,69,50
Flat5PctInitial,4+4,favorite,WR_DELTA,35,17,15,2,88.24,1217,217,850,0.2553,69,50
Flat5PctInitial,4+4,favorite,WR_DELTA,40,17,15,2,88.24,1217,217,850,0.2553,69,50
Flat5PctInitial,4+4,favorite,WR_DELTA,45,17,15,2,88.24,1217,217,850,0.2553,69,50
Flat5PctInitial,4+4,favorite,WR_DELTA,50,17,15,2,88.24,1217,217,850,0.2553,69,50
Flat5PctInitial,4+4,favorite,WR_DELTA,75,14,13,1,92.86,1205,205,700,0.2921,50,50
Flat5PctInitial,4+4,favorite,WR_DELTA,100,13,13,0,100.00,1255,255,650,0.3915,0,50
Flat5PctInitial,4+4,favorite,WR_DELTA,125,9,9,0,100.00,1159,159,450,0.3522,0,50
Flat5PctInitial,4+4,favorite,WR_DELTA,150,8,8,0,100.00,1128,128,400,0.3188,0,50
Flat5PctInitial,4+4,favorite,WR_DELTA,200,2,2,0,100.00,1023,23,100,0.2250,0,50
Flat5PctInitial,4+4,favorite,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,favorite,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,favorite,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,favorite,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,any,WR_DELTA,5,3,3,0,100.00,1140,140,300,0.4667,0,100
Flat100,5+5,any,WR_DELTA,10,3,3,0,100.00,1140,140,300,0.4667,0,100
Flat100,5+5,any,WR_DELTA,15,3,3,0,100.00,1140,140,300,0.4667,0,100
Flat100,5+5,any,WR_DELTA,20,3,3,0,100.00,1140,140,300,0.4667,0,100
Flat100,5+5,any,WR_DELTA,25,3,3,0,100.00,1140,140,300,0.4667,0,100
Flat100,5+5,any,WR_DELTA,30,3,3,0,100.00,1140,140,300,0.4667,0,100
Flat100,5+5,any,WR_DELTA,35,3,3,0,100.00,1140,140,300,0.4667,0,100
Flat100,5+5,any,WR_DELTA,40,3,3,0,100.00,1140,140,300,0.4667,0,100
Flat100,5+5,any,WR_DELTA,45,3,3,0,100.00,1140,140,300,0.4667,0,100
Flat100,5+5,any,WR_DELTA,50,3,3,0,100.00,1140,140,300,0.4667,0,100
Flat100,5+5,any,WR_DELTA,75,3,3,0,100.00,1140,140,300,0.4667,0,100
Flat100,5+5,any,WR_DELTA,100,3,3,0,100.00,1140,140,300,0.4667,0,100
Flat100,5+5,any,WR_DELTA,125,3,3,0,100.00,1140,140,300,0.4667,0,100
Flat100,5+5,any,WR_DELTA,150,3,3,0,100.00,1140,140,300,0.4667,0,100
Flat100,5+5,any,WR_DELTA,200,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,any,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,any,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,any,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,any,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,underdog,WR_DELTA,5,1,1,0,100.00,1100,100,100,1.0000,0,100
Flat100,5+5,underdog,WR_DELTA,10,1,1,0,100.00,1100,100,100,1.0000,0,100
Flat100,5+5,underdog,WR_DELTA,15,1,1,0,100.00,1100,100,100,1.0000,0,100
Flat100,5+5,underdog,WR_DELTA,20,1,1,0,100.00,1100,100,100,1.0000,0,100
Flat100,5+5,underdog,WR_DELTA,25,1,1,0,100.00,1100,100,100,1.0000,0,100
