strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Flat100,5+5,favorite,WR_DELTA,20,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,favorite,WR_DELTA,25,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,favorite,WR_DELTA,30,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,favorite,WR_DELTA,35,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,favorite,WR_DELTA,40,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,favorite,WR_DELTA,45,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,favorite,WR_DELTA,50,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,favorite,WR_DELTA,75,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,favorite,WR_DELTA,100,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,favorite,WR_DELTA,125,0,0,0,0.00,1000,0,0,0.0000,0,0
