metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,185,71,114,0.00,-1000.00,5389.30,-0.1856,629.30,1689.30
WR_DELTA,10,182,71,111,0.00,-1000.00,5155.47,-0.1940,720.00,1850.45
WR_DELTA,15,8525,4326,4199,47867.03,46867.03,160138.48,0.2927,1885.00,3040.00
WR_DELTA,20,163,62,101,0.00,-1000.00,7062.69,-0.1416,486.16,1611.16
WR_DELTA,25,7809,4033,3776,41813.29,40813.29,134220.35,0.3041,1885.00,3025.00
WR_DELTA,30,7466,3881,3585,37222.67,36222.67,111255.05,0.3256,965.05,1860.00
WR_DELTA,35,7130,3734,3396,36115.84,35115.84,101923.85,0.3445,943.85,1860.00
WR_DELTA,40,64,26,38,0.00,-1000.00,2928.19,-0.3415,445.00,1241.94
WR_DELTA,45,63,26,37,0.00,-1000.00,2892.02,-0.3458,445.00,1237.47
WR_DELTA,50,6071,3283,2788,28983.98,27983.98,81805.77,0.3421,1165.00,1880.00
WR_DELTA,75,4597,2597,2000,21326.65,20326.65,50300.00,0.4041,445.00,715.00
WR_DELTA,100,3350,1946,1404,14519.35,13519.35,30705.00,0.4403,275.00,435.00
WR_DELTA,125,2390,1443,947,10714.35,9714.35,22615.00,0.4296,445.00,715.00
WR_DELTA,150,1592,998,594,7483.30,6483.30,14881.25,0.4357,391.25,695.00
WR_DELTA,200,684,461,223,3930.80,2930.80,5785.00,0.5066,170.00,260.90
WR_DELTA,250,263,183,80,2123.95,1123.95,1680.00,0.6690,65.00,100.00
WR_DELTA,300,100,75,25,1510.50,510.50,555.00,0.9198,15.00,20.00
WR_DELTA,350,33,26,7,1163.00,163.00,180.00,0.9056,15.00,20.00
WR_DELTA,400,6,5,1,1033.70,33.70,30.00,1.1233,5.00,5.00
