metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,21729,13744,7985,5522.14,4522.14,31803.00,0.1422,233.00,418.90
WR_DELTA,10,20998,13379,7619,5461.46,4461.46,30837.00,0.1447,233.00,418.90
WR_DELTA,15,20191,12958,7233,5447.57,4447.57,29246.00,0.1521,233.00,418.90
WR_DELTA,20,19381,12523,6858,5374.58,4374.58,27815.00,0.1573,233.00,418.90
WR_DELTA,25,18609,12104,6505,5406.00,4406.00,25659.00,0.1717,89.00,169.52
WR_DELTA,30,17839,11664,6175,5322.61,4322.61,24036.00,0.1798,89.00,143.00
WR_DELTA,35,17132,11284,5848,5261.89,4261.89,22850.00,0.1865,89.00,143.00
WR_DELTA,40,16351,10844,5507,5214.17,4214.17,21859.00,0.1928,89.00,143.00
WR_DELTA,45,15559,10399,5160,5137.70,4137.70,20698.00,0.1999,55.00,88.27
WR_DELTA,50,14825,9978,4847,5072.35,4072.35,19354.00,0.2104,55.00,88.27
WR_DELTA,75,11448,7967,3481,4440.97,3440.97,14568.00,0.2362,89.00,143.53
WR_DELTA,100,8528,6061,2467,3826.33,2826.33,10389.00,0.2721,21.00,41.21
WR_DELTA,125,6147,4468,1679,3136.90,2136.90,7511.00,0.2845,21.00,53.47
WR_DELTA,150,4276,3212,1064,2557.56,1557.56,5138.00,0.3031,34.00,56.16
WR_DELTA,200,1872,1478,394,1782.98,782.98,2148.00,0.3645,13.00,25.86
WR_DELTA,250,744,600,144,1315.14,315.14,847.00,0.3721,21.00,31.00
WR_DELTA,300,272,230,42,1151.09,151.09,285.00,0.5301,3.00,4.00
WR_DELTA,350,78,67,11,1048.56,48.56,80.00,0.6070,2.00,2.00
WR_DELTA,400,21,19,2,1011.78,11.78,21.00,0.5610,1.00,1.25
