metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,2711,1563,1148,115044.00,114044.00,271100.00,0.4207,100.00,1756.00
WR_DELTA,10,2709,1561,1148,114821.00,113821.00,270900.00,0.4202,100.00,1756.00
WR_DELTA,15,2705,1560,1145,115023.00,114023.00,270500.00,0.4215,100.00,1656.00
WR_DELTA,20,2704,1560,1144,115123.00,114123.00,270400.00,0.4221,100.00,1656.00
WR_DELTA,25,2694,1559,1135,115930.00,114930.00,269400.00,0.4266,100.00,1656.00
WR_DELTA,30,2688,1556,1132,115726.00,114726.00,268800.00,0.4268,100.00,1656.00
WR_DELTA,35,2673,1550,1123,115567.00,114567.00,267300.00,0.4286,100.00,1556.00
WR_DELTA,40,2657,1545,1112,115919.00,114919.00,265700.00,0.4325,100.00,1556.00
WR_DELTA,45,2640,1538,1102,116059.00,115059.00,264000.00,0.4358,100.00,1676.00
WR_DELTA,50,2619,1528,1091,115558.00,114558.00,261900.00,0.4374,100.00,1576.00
WR_DELTA,75,2427,1429,998,110192.00,109192.00,242700.00,0.4499,100.00,1559.00
WR_DELTA,100,2100,1252,848,99517.00,98517.00,210000.00,0.4691,100.00,1497.00
WR_DELTA,125,66,25,41,0.00,-1000.00,6579.00,-0.1520,100.00,1632.00
WR_DELTA,150,51,18,33,0.00,-1000.00,5026.00,-0.1990,100.00,1531.00
WR_DELTA,200,80,30,50,0.00,-1000.00,7820.40,-0.1279,100.00,1650.00
WR_DELTA,250,247,170,77,18021.00,17021.00,24700.00,0.6891,100.00,676.00
WR_DELTA,300,96,72,24,9589.00,8589.00,9600.00,0.8947,100.00,537.00
WR_DELTA,350,33,26,7,4110.00,3110.00,3300.00,0.9424,100.00,300.00
WR_DELTA,400,6,5,1,1674.00,674.00,600.00,1.1233,100.00,100.00
