metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,63,29,34,0.00,-1000.00,6202.20,-0.1612,100.00,2152.00
WR_DELTA,10,63,29,34,0.00,-1000.00,6202.20,-0.1612,100.00,2152.00
WR_DELTA,15,63,29,34,0.00,-1000.00,6202.20,-0.1612,100.00,2152.00
WR_DELTA,20,60,27,33,0.00,-1000.00,5998.00,-0.1667,100.00,2122.00
WR_DELTA,25,60,27,33,0.00,-1000.00,5998.00,-0.1667,100.00,2122.00
WR_DELTA,30,60,27,33,0.00,-1000.00,5998.00,-0.1667,100.00,2122.00
WR_DELTA,35,60,27,33,0.00,-1000.00,5998.00,-0.1667,100.00,2122.00
WR_DELTA,40,60,27,33,0.00,-1000.00,5998.00,-0.1667,100.00,2122.00
WR_DELTA,45,60,27,33,0.00,-1000.00,5998.00,-0.1667,100.00,2122.00
WR_DELTA,50,60,27,33,0.00,-1000.00,5998.00,-0.1667,100.00,2122.00
WR_DELTA,75,146,79,67,0.00,-1000.00,14540.00,-0.0688,100.00,2122.00
WR_DELTA,100,56,25,31,0.00,-1000.00,5376.19,-0.1860,100.00,2070.00
WR_DELTA,125,104,56,48,0.00,-1000.00,10392.00,-0.0962,100.00,1736.00
WR_DELTA,150,78,41,37,0.00,-1000.00,7746.00,-0.1291,100.00,1484.00
WR_DELTA,200,1631,1288,343,65856.00,64856.00,163100.00,0.3976,100.00,1115.00
WR_DELTA,250,691,553,138,29428.00,28428.00,69100.00,0.4114,100.00,802.00
WR_DELTA,300,259,220,39,14954.00,13954.00,25900.00,0.5388,100.00,324.00
WR_DELTA,350,77,66,11,5593.00,4593.00,7700.00,0.5965,100.00,239.00
WR_DELTA,400,21,19,2,2178.00,1178.00,2100.00,0.5610,100.00,125.00
