metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,3875,3108,767,34800.50,33800.50,193750.00,0.1745,50.00,656.00
WR_DELTA,10,3871,3105,766,34796.50,33796.50,193550.00,0.1746,50.00,656.00
WR_DELTA,15,3867,3102,765,34777.00,33777.00,193350.00,0.1747,50.00,656.00
WR_DELTA,20,3858,3097,761,34862.50,33862.50,192900.00,0.1755,50.00,662.00
WR_DELTA,25,3852,3094,758,34950.00,33950.00,192600.00,0.1763,50.00,662.00
WR_DELTA,30,3843,3087,756,34882.00,33882.00,192150.00,0.1763,50.00,662.00
WR_DELTA,35,3835,3081,754,34841.00,33841.00,191750.00,0.1765,50.00,662.00
WR_DELTA,40,3820,3072,748,34955.50,33955.50,191000.00,0.1778,50.00,624.00
WR_DELTA,45,3800,3056,744,34797.50,33797.50,190000.00,0.1779,50.00,624.00
WR_DELTA,50,3764,3034,730,34990.00,33990.00,188200.00,0.1806,50.00,647.00
WR_DELTA,75,3554,2878,676,34031.50,33031.50,177700.00,0.1859,50.00,716.00
WR_DELTA,100,3120,2551,569,31526.50,30526.50,156000.00,0.1957,50.00,657.50
WR_DELTA,125,2565,2114,451,27452.00,26452.00,128250.00,0.2063,50.00,613.50
WR_DELTA,150,2003,1688,315,23675.00,22675.00,100150.00,0.2264,50.00,462.00
WR_DELTA,200,987,852,135,13449.00,12449.00,49350.00,0.2523,50.00,299.50
WR_DELTA,250,420,366,54,6315.50,5315.50,21000.00,0.2531,50.00,234.50
WR_DELTA,300,153,140,13,3436.50,2436.50,7650.00,0.3185,50.00,119.00
WR_DELTA,350,43,39,4,1698.00,698.00,2150.00,0.3247,50.00,100.00
WR_DELTA,400,15,14,1,1252.00,252.00,750.00,0.3360,50.00,50.00
