metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,385,265,120,2671.25,1671.25,2220.00,0.7528,25.00,36.00
WR_DELTA,10,385,265,120,2671.25,1671.25,2220.00,0.7528,25.00,36.00
WR_DELTA,15,385,265,120,2671.25,1671.25,2220.00,0.7528,25.00,36.00
WR_DELTA,20,385,265,120,2671.25,1671.25,2220.00,0.7528,25.00,36.00
WR_DELTA,25,385,265,120,2671.25,1671.25,2220.00,0.7528,25.00,36.00
WR_DELTA,30,385,265,120,2671.25,1671.25,2220.00,0.7528,25.00,36.00
WR_DELTA,35,385,265,120,2671.25,1671.25,2220.00,0.7528,25.00,36.00
WR_DELTA,40,385,265,120,2671.25,1671.25,2220.00,0.7528,25.00,36.00
WR_DELTA,45,385,265,120,2671.25,1671.25,2220.00,0.7528,25.00,36.00
WR_DELTA,50,385,265,120,2671.25,1671.25,2220.00,0.7528,25.00,36.00
WR_DELTA,75,382,265,117,2669.30,1669.30,2195.00,0.7605,25.00,36.00
WR_DELTA,100,376,259,117,2623.15,1623.15,2165.00,0.7497,25.00,36.00
WR_DELTA,125,361,253,108,2614.30,1614.30,2080.00,0.7761,25.00,36.00
WR_DELTA,150,323,236,87,2554.70,1554.70,1790.00,0.8685,15.00,20.60
WR_DELTA,200,217,164,53,2057.00,1057.00,1205.00,0.8772,25.00,35.00
WR_DELTA,250,106,81,25,1507.85,507.85,555.00,0.9150,15.00,20.00
WR_DELTA,300,48,40,8,1308.70,308.70,265.00,1.1649,15.00,20.00
WR_DELTA,350,22,19,3,1125.25,125.25,110.00,1.1386,5.00,5.00
WR_DELTA,400,4,3,1,1021.40,21.40,20.00,1.0700,5.00,5.00
