metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,2711,1563,1148,11454.90,10454.90,26275.00,0.3979,445.00,715.00
WR_DELTA,10,2709,1561,1148,11485.20,10485.20,26380.00,0.3975,445.00,715.00
WR_DELTA,15,2705,1560,1145,11464.55,10464.55,26280.00,0.3982,445.00,715.00
WR_DELTA,20,2704,1560,1144,11469.55,10469.55,26275.00,0.3985,445.00,715.00
WR_DELTA,25,2694,1559,1135,11470.25,10470.25,26090.00,0.4013,445.00,715.00
WR_DELTA,30,2688,1556,1132,11390.45,10390.45,25870.00,0.4016,445.00,715.00
WR_DELTA,35,2673,1550,1123,11233.90,10233.90,24920.00,0.4107,445.00,715.00
WR_DELTA,40,2657,1545,1112,11215.45,10215.45,24710.00,0.4134,445.00,715.00
WR_DELTA,45,2640,1538,1102,10827.88,9827.88,25437.35,0.3864,445.00,1031.25
WR_DELTA,50,2619,1528,1091,11112.25,10112.25,24480.00,0.4131,445.00,638.45
WR_DELTA,75,2427,1429,998,10474.75,9474.75,22600.00,0.4192,445.00,628.75
WR_DELTA,100,2100,1252,848,9271.70,8271.70,19105.00,0.4330,275.00,440.00
WR_DELTA,125,46,17,29,0.00,-1000.00,1787.05,-0.5596,437.05,1087.65
WR_DELTA,150,29,10,19,0.00,-1000.00,1176.80,-0.8498,341.80,1056.80
WR_DELTA,200,596,403,193,3677.80,2677.80,5490.00,0.4878,275.00,440.00
WR_DELTA,250,247,170,77,2096.40,1096.40,1640.00,0.6685,65.00,100.00
WR_DELTA,300,96,72,24,1492.80,492.80,535.00,0.9211,15.00,20.00
WR_DELTA,350,33,26,7,1163.00,163.00,180.00,0.9056,15.00,20.00
WR_DELTA,400,6,5,1,1033.70,33.70,30.00,1.1233,5.00,5.00
