metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,354,227,127,0.00,-1000.00,3083.90,-0.3243,278.90,1013.15
WR_DELTA,10,346,222,124,0.00,-1000.00,3039.80,-0.3290,279.80,1012.05
WR_DELTA,15,328,212,116,0.00,-1000.00,2974.80,-0.3362,284.80,1018.55
WR_DELTA,20,313,204,109,0.00,-1000.00,2872.60,-0.3481,302.60,1018.55
WR_DELTA,25,305,199,106,0.00,-1000.00,2824.00,-0.3541,314.00,1030.95
WR_DELTA,30,9732,7420,2312,6991.17,5991.17,55310.70,0.1083,300.70,720.90
WR_DELTA,35,9388,7198,2190,7077.02,6077.02,53124.75,0.1144,299.75,721.85
WR_DELTA,40,8984,6919,2065,6983.88,5983.88,50747.75,0.1179,287.75,730.05
WR_DELTA,45,8595,6642,1953,7047.90,6047.90,48115.00,0.1257,275.00,454.95
WR_DELTA,50,8225,6380,1845,7005.00,6005.00,45800.00,0.1311,170.00,288.10
WR_DELTA,75,6453,5123,1330,6543.45,5543.45,35315.00,0.1570,105.00,179.25
WR_DELTA,100,4873,3923,950,5537.80,4537.80,26460.00,0.1715,105.00,168.95
WR_DELTA,125,3546,2888,658,4597.30,3597.30,18805.00,0.1913,40.00,60.00
WR_DELTA,150,2535,2118,417,3836.55,2836.55,13300.00,0.2133,25.00,65.15
WR_DELTA,200,1134,981,153,2460.90,1460.90,5890.00,0.2480,25.00,41.75
WR_DELTA,250,456,399,57,1604.55,604.55,2315.00,0.2611,10.00,18.90
WR_DELTA,300,162,147,15,1252.60,252.60,815.00,0.3099,10.00,10.00
WR_DELTA,350,44,40,4,1076.70,76.70,225.00,0.3409,10.00,10.00
WR_DELTA,400,15,14,1,1025.20,25.20,75.00,0.3360,5.00,5.00
