metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,385,265,120,1334.25,334.25,444.00,0.7528,5.00,7.20
WR_DELTA,10,385,265,120,1334.25,334.25,444.00,0.7528,5.00,7.20
WR_DELTA,15,385,265,120,1334.25,334.25,444.00,0.7528,5.00,7.20
WR_DELTA,20,385,265,120,1334.25,334.25,444.00,0.7528,5.00,7.20
WR_DELTA,25,385,265,120,1334.25,334.25,444.00,0.7528,5.00,7.20
WR_DELTA,30,385,265,120,1334.25,334.25,444.00,0.7528,5.00,7.20
WR_DELTA,35,385,265,120,1334.25,334.25,444.00,0.7528,5.00,7.20
WR_DELTA,40,385,265,120,1334.25,334.25,444.00,0.7528,5.00,7.20
WR_DELTA,45,385,265,120,1334.25,334.25,444.00,0.7528,5.00,7.20
WR_DELTA,50,385,265,120,1334.25,334.25,444.00,0.7528,5.00,7.20
WR_DELTA,75,382,265,117,1333.86,333.86,439.00,0.7605,5.00,7.20
WR_DELTA,100,376,259,117,1324.63,324.63,433.00,0.7497,5.00,7.20
WR_DELTA,125,361,253,108,1322.86,322.86,416.00,0.7761,5.00,7.20
WR_DELTA,150,323,236,87,1310.94,310.94,358.00,0.8685,3.00,4.12
WR_DELTA,200,217,164,53,1211.40,211.40,241.00,0.8772,5.00,7.00
WR_DELTA,250,106,81,25,1101.57,101.57,111.00,0.9150,3.00,4.00
WR_DELTA,300,48,40,8,1061.74,61.74,53.00,1.1649,3.00,4.00
WR_DELTA,350,22,19,3,1025.05,25.05,22.00,1.1386,1.00,1.00
WR_DELTA,400,4,3,1,1004.28,4.28,4.00,1.0700,1.00,1.00
