metric,threshold,bets,wins,losses,final_bankroll,profit,total_staked,roi,max_stake,max_drawdown
WR_DELTA,5,2711,1563,1148,58022.00,57022.00,135550.00,0.4207,50.00,878.00
WR_DELTA,10,2709,1561,1148,57910.50,56910.50,135450.00,0.4202,50.00,878.00
WR_DELTA,15,2705,1560,1145,58011.50,57011.50,135250.00,0.4215,50.00,828.00
WR_DELTA,20,2704,1560,1144,58061.50,57061.50,135200.00,0.4221,50.00,828.00
WR_DELTA,25,2694,1559,1135,58465.00,57465.00,134700.00,0.4266,50.00,828.00
WR_DELTA,30,2688,1556,1132,58363.00,57363.00,134400.00,0.4268,50.00,828.00
WR_DELTA,35,2673,1550,1123,58283.50,57283.50,133650.00,0.4286,50.00,778.00
WR_DELTA,40,2657,1545,1112,58459.50,57459.50,132850.00,0.4325,50.00,778.00
WR_DELTA,45,2640,1538,1102,58529.50,57529.50,132000.00,0.4358,50.00,838.00
WR_DELTA,50,2619,1528,1091,58279.00,57279.00,130950.00,0.4374,50.00,788.00
WR_DELTA,75,2427,1429,998,55596.00,54596.00,121350.00,0.4499,50.00,779.50
WR_DELTA,100,2100,1252,848,50258.50,49258.50,105000.00,0.4691,50.00,748.50
WR_DELTA,125,1689,1033,656,43334.00,42334.00,84450.00,0.5013,50.00,876.50
WR_DELTA,150,115,41,74,0.00,-1000.00,5746.00,-0.1740,50.00,1265.50
WR_DELTA,200,596,403,193,20299.00,19299.00,29800.00,0.6476,50.00,822.00
WR_DELTA,250,247,170,77,9510.50,8510.50,12350.00,0.6891,50.00,338.00
WR_DELTA,300,96,72,24,5294.50,4294.50,4800.00,0.8947,50.00,268.50
WR_DELTA,350,33,26,7,2555.00,1555.00,1650.00,0.9424,50.00,150.00
WR_DELTA,400,6,5,1,1337.00,337.00,300.00,1.1233,50.00,50.00
